_time,host,EventCode,user,src_ip,process,command_line,status,description
2025-09-10T10:54:55,WIN-DB01,4634,eve,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T10:55:00,WIN-DB01,4634,alice,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T10:55:05,WIN-WS02,4688,charles,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T10:55:10,WIN-WS01,4624,david,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T10:55:15,WIN-APP01,4634,david,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T10:55:20,WIN-APP01,4624,alice,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T10:55:25,WIN-DB01,4634,alice,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T10:55:30,WIN-APP01,4624,eve,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T10:55:35,WIN-WS01,4688,eve,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T10:55:40,WIN-WS02,4624,david,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T10:55:45,WIN-DC01,4688,david,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T10:55:50,WIN-DC01,4624,david,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T10:55:55,WIN-APP01,4688,charles,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T10:56:00,WIN-DB01,4624,charles,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T10:56:05,WIN-WS02,4634,david,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T10:56:10,WIN-WS02,4634,eve,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T10:56:15,WIN-WS01,4688,alice,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T10:56:20,WIN-WS02,4634,david,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T10:56:25,WIN-WS01,4624,alice,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T10:56:30,WIN-DB01,4624,bob,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T10:56:35,WIN-WS01,4688,alice,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T10:56:40,WIN-WS01,4688,david,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T10:56:45,WIN-DC01,4624,bob,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T10:56:50,WIN-APP01,4624,david,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T10:56:55,WIN-DB01,4634,david,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T10:57:00,WIN-WS01,4634,charles,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T10:57:05,WIN-DB01,4624,itadmin,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T10:57:10,WIN-WS01,4624,itadmin,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T10:57:15,WIN-APP01,4688,eve,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T10:57:20,WIN-WS02,4624,david,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T10:57:25,WIN-DB01,4634,bob,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T10:57:30,WIN-APP01,4634,itadmin,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T10:57:35,WIN-APP01,4688,bob,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T10:57:40,WIN-WS01,4624,david,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T10:57:45,WIN-WS02,4624,charles,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T10:57:50,WIN-WS02,4634,itadmin,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T10:57:55,WIN-DC01,4624,eve,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T10:58:00,WIN-DB01,4688,david,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T10:58:05,WIN-DB01,4688,bob,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T10:58:10,WIN-WS02,4624,alice,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T10:58:15,WIN-DC01,4634,eve,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T10:58:20,WIN-WS01,4688,alice,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T10:58:25,WIN-APP01,4624,bob,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T10:58:30,WIN-WS02,4624,charles,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T10:58:35,WIN-WS01,4688,david,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T10:58:40,WIN-WS02,4624,bob,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T10:58:45,WIN-DB01,4624,bob,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T10:58:50,WIN-DB01,4634,david,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T10:58:55,WIN-APP01,4624,eve,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T10:59:00,WIN-APP01,4688,bob,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T10:59:05,WIN-APP01,4624,eve,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T10:59:10,WIN-DC01,4624,alice,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T10:59:15,WIN-DB01,4688,david,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T10:59:20,WIN-WS01,4624,itadmin,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T10:59:25,WIN-WS02,4688,alice,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T10:59:30,WIN-WS02,4688,david,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T10:59:35,WIN-DB01,4634,bob,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T10:59:40,WIN-DC01,4634,alice,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T10:59:45,WIN-APP01,4688,bob,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T10:59:50,WIN-APP01,4624,charles,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T10:59:55,WIN-APP01,4688,david,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T11:00:00,WIN-DC01,4624,charles,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T11:00:05,WIN-WS01,4634,alice,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T11:00:10,WIN-DC01,4688,charles,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:00:15,WIN-APP01,4634,eve,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T11:00:20,WIN-WS02,4634,itadmin,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:00:25,WIN-APP01,4688,david,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T11:00:30,WIN-DB01,4688,alice,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:00:35,WIN-WS01,4624,alice,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:00:40,WIN-APP01,4634,eve,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:00:45,WIN-WS01,4634,bob,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T11:00:50,WIN-DC01,4624,bob,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:00:55,WIN-WS01,4688,bob,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T11:01:00,WIN-DB01,4624,bob,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:01:05,WIN-DB01,4688,alice,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T11:01:10,WIN-DC01,4634,david,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T11:01:15,WIN-WS02,4688,itadmin,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T11:01:20,WIN-DC01,4634,bob,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:01:25,WIN-APP01,4634,alice,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:01:30,WIN-DC01,4688,alice,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T11:01:35,WIN-DC01,4624,eve,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:01:40,WIN-WS02,4688,david,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:01:45,WIN-APP01,4688,eve,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T11:01:50,WIN-DC01,4688,itadmin,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T11:01:55,WIN-APP01,4624,eve,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:02:00,WIN-WS01,4688,eve,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T11:02:05,WIN-DB01,4688,alice,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:02:10,WIN-APP01,4688,itadmin,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:02:15,WIN-DB01,4688,itadmin,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:02:20,WIN-WS01,4634,itadmin,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:02:25,WIN-WS02,4688,alice,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T11:02:30,WIN-DB01,4634,david,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:02:35,WIN-DC01,4624,itadmin,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:02:40,WIN-WS02,4688,alice,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:02:45,WIN-DC01,4624,charles,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T11:02:50,WIN-APP01,4688,bob,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:02:55,WIN-APP01,4634,alice,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T11:03:00,WIN-DC01,4624,charles,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:03:05,WIN-WS01,4624,charles,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T11:03:10,WIN-DC01,4634,alice,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T11:03:15,WIN-WS01,4634,david,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:03:20,WIN-DC01,4688,itadmin,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T11:03:25,WIN-DC01,4688,charles,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:03:30,WIN-WS01,4624,charles,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:03:35,WIN-DC01,4688,eve,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:03:40,WIN-DC01,4634,bob,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T11:03:45,WIN-DC01,4634,alice,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:03:50,WIN-WS02,4634,charles,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T11:03:55,WIN-WS01,4688,eve,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:04:00,WIN-DC01,4634,itadmin,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T11:04:05,WIN-DB01,4634,alice,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:04:10,WIN-WS01,4688,itadmin,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T11:04:15,WIN-APP01,4624,david,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:04:20,WIN-DB01,4688,charles,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:04:25,WIN-DB01,4634,bob,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:04:30,WIN-WS01,4688,eve,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T11:04:35,WIN-WS01,4688,charles,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:04:40,WIN-WS02,4688,alice,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:04:45,WIN-DC01,4688,charles,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:04:50,WIN-DC01,4688,eve,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:04:55,WIN-DC01,4624,charles,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:05:00,WIN-DB01,4634,eve,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:05:05,WIN-WS01,4634,charles,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T11:05:10,WIN-DB01,4688,charles,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:05:15,WIN-DB01,4688,itadmin,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T11:05:20,WIN-DC01,4624,eve,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T11:05:25,WIN-WS01,4624,alice,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:05:30,WIN-APP01,4624,charles,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T11:05:35,WIN-APP01,4624,bob,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:05:40,WIN-WS02,4688,charles,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:05:45,WIN-APP01,4688,david,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T11:05:50,WIN-APP01,4624,alice,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T11:05:55,WIN-APP01,4624,eve,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:06:00,WIN-DB01,4688,alice,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:06:05,WIN-DB01,4624,charles,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:06:10,WIN-WS02,4634,charles,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T11:06:15,WIN-WS01,4624,eve,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:06:20,WIN-DB01,4634,eve,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T11:06:25,WIN-WS02,4634,itadmin,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T11:06:30,WIN-APP01,4634,david,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T11:06:35,WIN-APP01,4634,eve,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:06:40,WIN-WS02,4624,charles,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:06:45,WIN-DB01,4634,alice,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:06:50,WIN-WS01,4634,alice,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T11:06:55,WIN-WS01,4624,eve,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T11:07:00,WIN-WS01,4688,itadmin,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T11:07:05,WIN-WS02,4634,charles,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:07:10,WIN-DB01,4688,charles,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:07:15,WIN-WS01,4688,david,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:07:20,WIN-WS02,4624,alice,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T11:07:25,WIN-WS01,4624,alice,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:07:30,WIN-WS01,4688,alice,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:07:35,WIN-WS01,4688,david,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:07:40,WIN-WS02,4634,david,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T11:07:45,WIN-DC01,4634,itadmin,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T11:07:50,WIN-DB01,4634,alice,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:07:55,WIN-APP01,4688,eve,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:08:00,WIN-DC01,4624,eve,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T11:08:05,WIN-DC01,4634,david,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:08:10,WIN-WS02,4634,charles,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:08:15,WIN-APP01,4688,bob,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:08:20,WIN-WS02,4688,charles,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T11:08:25,WIN-DC01,4688,bob,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T11:08:30,WIN-APP01,4688,eve,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:08:35,WIN-DB01,4688,alice,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T11:08:40,WIN-APP01,4624,eve,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:08:45,WIN-DC01,4624,bob,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T11:08:50,WIN-WS02,4634,alice,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:08:55,WIN-APP01,4634,charles,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:09:00,WIN-DB01,4688,eve,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:09:05,WIN-APP01,4624,eve,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T11:09:10,WIN-APP01,4624,itadmin,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:09:15,WIN-DB01,4634,eve,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T11:09:20,WIN-DB01,4688,alice,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T11:09:25,WIN-DB01,4624,bob,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:09:30,WIN-DB01,4634,bob,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T11:09:35,WIN-WS02,4624,itadmin,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T11:09:40,WIN-WS02,4624,eve,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:09:45,WIN-WS02,4688,alice,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:09:50,WIN-APP01,4688,itadmin,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:09:55,WIN-APP01,4688,charles,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:10:00,WIN-DB01,4634,alice,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T11:10:05,WIN-APP01,4624,itadmin,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T11:10:10,WIN-WS01,4688,eve,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T11:10:15,WIN-APP01,4624,eve,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:10:20,WIN-APP01,4688,david,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T11:10:25,WIN-WS02,4634,bob,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T11:10:30,WIN-APP01,4634,bob,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:10:35,WIN-DC01,4634,alice,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T11:10:40,WIN-APP01,4634,itadmin,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T11:10:45,WIN-APP01,4624,david,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:10:50,WIN-APP01,4688,david,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:10:55,WIN-WS02,4634,eve,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:11:00,WIN-WS02,4688,david,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T11:11:05,WIN-WS01,4688,charles,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:11:10,WIN-DC01,4688,charles,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T11:11:15,WIN-WS02,4624,alice,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:11:20,WIN-WS02,4688,itadmin,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:11:25,WIN-DC01,4688,charles,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:11:30,WIN-DB01,4688,charles,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T11:11:35,WIN-APP01,4634,bob,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:11:40,WIN-WS02,4634,alice,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T11:11:45,WIN-DB01,4624,alice,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:11:50,WIN-WS02,4688,alice,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:11:55,WIN-APP01,4634,itadmin,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:12:00,WIN-DB01,4688,itadmin,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:12:05,WIN-WS01,4634,david,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T11:12:10,WIN-DC01,4634,david,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T11:12:15,WIN-DB01,4634,bob,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T11:12:20,WIN-WS01,4634,itadmin,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:12:25,WIN-WS01,4634,itadmin,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:12:30,WIN-DB01,4688,david,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T11:12:35,WIN-APP01,4688,itadmin,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:12:40,WIN-WS02,4634,itadmin,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:12:45,WIN-APP01,4624,charles,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:12:50,WIN-APP01,4624,charles,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T11:12:55,WIN-DC01,4634,alice,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T11:13:00,WIN-WS02,4624,eve,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:13:05,WIN-DB01,4634,eve,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T11:13:10,WIN-DC01,4624,bob,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T11:13:15,WIN-APP01,4624,david,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:13:20,WIN-APP01,4624,charles,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T11:13:25,WIN-DB01,4624,charles,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T11:13:30,WIN-DB01,4688,eve,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T11:13:35,WIN-WS01,4634,david,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:13:40,WIN-DC01,4634,itadmin,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T11:13:45,WIN-DB01,4688,charles,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T11:13:50,WIN-DB01,4634,itadmin,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T11:13:55,WIN-DC01,4634,charles,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T11:14:00,WIN-WS01,4624,eve,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:14:05,WIN-APP01,4688,eve,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:14:10,WIN-APP01,4634,itadmin,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T11:14:15,WIN-WS01,4688,itadmin,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:14:20,WIN-WS01,4624,eve,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T11:14:25,WIN-WS01,4634,eve,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T11:14:30,WIN-WS01,4634,charles,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:14:35,WIN-APP01,4634,bob,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:14:40,WIN-DB01,4688,eve,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T11:14:45,WIN-DC01,4688,bob,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T11:14:50,WIN-DB01,4634,bob,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T11:14:55,WIN-DC01,4624,bob,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:15:00,WIN-DC01,4634,alice,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:15:05,WIN-APP01,4688,itadmin,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:15:10,WIN-DB01,4624,charles,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T11:15:15,WIN-APP01,4624,charles,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T11:15:20,WIN-WS02,4688,bob,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:15:25,WIN-DC01,4624,itadmin,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T11:15:30,WIN-DC01,4688,bob,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:15:35,WIN-DB01,4634,david,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T11:15:40,WIN-APP01,4624,david,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T11:15:45,WIN-WS01,4634,bob,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:15:50,WIN-DC01,4634,eve,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T11:15:55,WIN-DC01,4634,bob,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T11:16:00,WIN-APP01,4634,charles,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T11:16:05,WIN-APP01,4688,david,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T11:16:10,WIN-WS02,4688,itadmin,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T11:16:15,WIN-WS02,4688,eve,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T11:16:20,WIN-DB01,4688,itadmin,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T11:16:25,WIN-DC01,4624,eve,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:16:30,WIN-DC01,4624,charles,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T11:16:35,WIN-APP01,4688,alice,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T11:16:40,WIN-WS01,4688,charles,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T11:16:45,WIN-DB01,4624,eve,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T11:16:50,WIN-DC01,4634,bob,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T11:16:55,WIN-WS02,4634,alice,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T11:17:00,WIN-WS02,4634,alice,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T11:17:05,WIN-DC01,4634,eve,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T11:17:10,WIN-APP01,4624,bob,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T11:17:15,WIN-APP01,4634,alice,10.0.0.8,outlook.exe,,OK,normal_activity
